hash,size_of_data,virtual_address,entropy,virtual_size,malware
ffce1957c319e50fafb01b1d88c4ca5c,113664,4096,4.512359856282369,113324,1
01c2e956dcaa095d4ce8cedd13c93213,443392,4096,6.529623585758912,442984,1
c68651396dab03d3dc0876802001aa15,443392,4096,6.529623585758912,442984,1
7ab693fc6e4c7d895a057d8cd8c112e0,2705920,4096,6.561553952675166,2705752,1
a5396a501e8b808e5eff92d701387d5a,616448,4096,6.564215837882732,616352,1
9f0d8b9e3314d077532663c9171550f3,62464,4096,6.375213504051549,62020,1
754d3d9bcc6ebb63254a1a534044444d,1298944,4096,7.999813271032638,1298684,1
649cc30723ec12e32fb5940c3a758f0f,109056,4096,1.7423924420361214,108728,1
649cc30723ec12e32fb5940c3a758f0f,1536,118784,4.510879341107138,6155,1
6b3a0113509dc175ce7f241271768f7f,4123648,4096,6.602800732288787,4123412,1
96008ecfad8a483b83d2320d97b160cf,3036672,4096,6.581538626241679,3036188,1
325cea74d6ef637d6846152795029818,28160,4096,6.508529563136933,28078,1
c983701f09774ffaab09d36980d37a5e,3233280,4096,6.579060300772598,3233100,1
4a06fe85d5fbe851b43b11e7fe6d254f,45056,4096,6.412082374068733,44962,1
c65c61c0409faf7bd83cd628f8c9a298,443392,4096,6.529623585758912,442984,1
664b4b12e52a6b634293f33a6622e1fc,435712,4096,6.621499315354519,435560,1
d4b2da7cfdc0311421b8722004ab4c88,152576,73728,7.940857991097492,152256,1
53537ab43064f3acd213f9516c8af921,262144,4096,6.6381415823241126,261943,1
96c77dffd0b78b42b39cc488af0b9ae9,332288,4096,6.561290901656338,331939,1
96ab561fb111a905a8ec1c1cb9b71a9d,469504,4096,6.606178870860883,469284,1
7d1315ec78aecc6ed03f4210b6893b63,262144,4096,6.6381415823241126,261943,1
5f07b7d50a7d540436726f965ca9645d,262144,4096,6.6381415823241126,261943,1
7daa4bc1b19de383f469e60fc7b9f02f,61952,4096,6.3921458139170735,61748,1
1658abab5fa4c3b6f037f4004b63ba0f,262144,4096,6.6381415823241126,261943,1
665de2b505c5f8c168cf10f55576171b,1267200,4096,6.0086766570084365,1266904,1
72ea2aed2be6dc4a4ebefc36c6bc609f,4165120,4096,6.577011838572111,4164840,1
489e0cca53056f270e93eb7a1afc262a,2285568,4096,6.458975577867896,2285568,1
14da35c4b3a31f457822ee59e327d3ef,64512,4096,6.657459929057118,64456,1
4064043b51e7cd5a8253987d6d28cc83,83456,4096,6.5712315991358565,83149,1
c9dc691c1afa751e286368aff87543cc,443392,4096,6.529623585758912,442984,1
9d12fe348d58320f395cfa50ce8ee804,262144,4096,6.6381415823241126,261943,1
7fe1690d1dce7d88e89b7d6026821320,262144,4096,6.6381415823241126,261943,1
6769d755e9e2f9513ea1c2bce4cef05c,759808,4096,0.6502924544803308,759479,1
6a4218ff6458a05f9b4b8e91a635116b,2512384,4096,3.627026918428315,2511916,1
d1151ab75918905542c928f98a1ad2e5,286720,4096,6.585726496667122,286359,1
521b3e7c459f045ebc2aa40c0c082ee7,502784,8192,6.599617132007166,502596,1
724e42937a65375706347ed5ddb2cc73,2291712,4096,6.5403656328304365,2291292,1
754f6e280bcb940f3fd85410b5fdd88b,61952,4096,6.391482648256755,61740,1
0a8f514133dec53895ff6e0032f04081,249344,4096,6.631825510559144,249095,1
5ab33cb605b9e76affd6874e51e64179,1124864,4096,3.837690276403316,1124474,1
a79af1587464758543105be546e10089,262144,4096,6.6381415823241126,261943,1
46a6726e6297592328d1fffd445a8552,262144,4096,6.6381415823241126,261943,1
6bd2f5e8e83dd335d3abf107a1c8d9fe,25600,4096,6.442195364271238,25231,1
4c85305201d4f9392b3eba053bcbfb73,360960,4096,6.5597632109128785,360531,1
7a11d67e4e8beff0d4a3ffdb60cdd041,404480,4096,6.615559537357157,404296,1
c3a68785e5aaa0ff44d88c53f42c229e,23040,4096,6.433100348280963,22738,1
4fc44e2b2ca93036d93d0efb7dc5b531,262144,4096,6.6381415823241126,261943,1
99a1a7e013c81f9e8bcfa924745d35e6,286720,4096,6.585726496667122,286359,1
9abe40bc867d1094c7c0551ab0a28210,76288,4096,6.639832436600765,76213,1
35a589256d1379f193db7222fd093a44,43520,4096,6.626371231209054,43111,1
99a3d049f11474fac6844447ac2da430,5120,4096,5.631023425351041,4714,1
d1eacd2a9928115e6f50c8824a9d223b,262144,4096,6.6381415823241126,261943,1
a30a2e320231b5e1c4352045f7bacf10,443392,4096,6.529623585758912,442984,1
28ac6d7d251b95c676fd5508bcb317dd,4353024,4096,6.581411346014693,4352688,1
6543fac48d4b30ac2c331f6216ec2b32,286720,4096,6.585726496667122,286359,1
21663b2e5e2846b0b1d787a6ac1580a8,214528,4096,6.5223104812797414,214177,1
b004154710db02cb1cea1b39584ffef6,409600,4096,6.593088802856324,409466,1
c7dbf34c3557e72fe37f490d807824bf,262144,4096,6.6381415823241126,261943,1
b21787be47ab4941751e04f7e7f0a381,62464,4096,6.375213504051549,62020,1
7ce1bbf6768f169ff866193dcdadb4ee,262144,4096,6.6381415823241126,261943,1
40c9e40800363d55b7ce404b68c31d7b,144384,4096,6.4200482206284235,144004,1
d13ff706f06be9dcda448849463bf7ee,2050560,4096,2.9535075366837167,2050439,1
14154d47429f92f19975b781d90463ec,24064,4096,6.44010554949795,23628,1
539440ae46ff3fd0a8b068b769a36275,38400,4096,6.161454360167572,38052,1
1264ea19da3a93125c91d5104695f421,262144,4096,6.6381415823241126,261943,1
1bcbfe37f8941a9ee11070e2da551ea8,443392,4096,6.529623585758912,442984,1
e140055632feeca517137b0a8ecc9f8b,149504,4096,6.5506459904478005,149457,1
81fbac94edec489e0ec454df6bb30f50,2707456,4096,6.401465687587156,2707432,1
d5556ca10a7a41327a53db847b66c26f,4049408,4096,6.564001924158004,4049268,1
ec138991f7ac93ce90b1749401f59749,4193280,4096,6.579609521580973,4192852,1
5a78360cb64626a95188a896b16a250c,262144,4096,6.6381415823241126,261943,1
2f279accb1244c7baf37e00240dbea98,3226112,4096,6.555169128068058,3225944,1
178e54e76e1e046fb334452e30a4de4c,262144,4096,6.6381415823241126,261943,1
04373306872f94f8a6eb32acacc7191e,12288,4096,5.384629061594208,8810,1
1b0eea558d8ee15f8908f39c0148e64a,249344,4096,6.631640884227883,249095,1
9f7d92b7d9f27d33e158fd3d0b58740c,391168,4096,6.5554169325788,391096,1
fde1885e7688ceb35fa4b40812ee49f5,70656,8192,4.736242466336939,70612,1
b05ecf782eb6281227c2da926d2bdc7a,443392,4096,6.529623585758912,442984,1
59c563abb6be5ca24637721c66e89916,37376,4096,6.568937886606724,37296,1
8ccf73c52f8cfd06338195cdd85cb8a7,338432,4096,6.5029471673112225,337979,1
24e7895c574cb2d2c0f08026a4c8e9e2,262144,4096,6.6381415823241126,261943,1
af10d0b32d7ea5fc403ad0a75416fda6,443392,4096,6.529623585758912,442984,1
3a66d052a6286b6edd76038dcedbb058,262144,4096,6.6381415823241126,261943,1
95d527c100f51a9aacfaf2aeca692b01,4123648,4096,6.602800732288787,4123412,1
f2c2a2c7bfad37172ae8c31451117c0d,4000256,4096,6.5883556951472935,4000052,1
ebabdff7c9c321662844d30d47b96af9,392704,4096,6.545862060417478,392590,1
ca128ac7808532a517045aec7ae09265,443392,4096,6.529623585758912,442984,1
0b3c2041b92f00b5dc432338ff939a60,22016,8192,5.5710172126702515,21652,1
02837357ab1cae94aa26192829a4d63c,262144,4096,6.6381415823241126,261943,1
4ac837f643ad5d9110a7d54f4e0c7707,3837952,4096,6.5874033654282,3837608,1
9ab54c44be2280fdbeda1f157b839c2c,395264,4096,6.638758905503598,395164,1
42c593eaa5e5992a0cb531b03966438f,188928,4096,6.694270808561639,188875,1
bea50c1e3f75169fe9c7c327bc031869,1024,4096,4.4809739092141125,944,1
a119cd1ae215c98dfafdbd0ecb0181df,72192,4096,5.781990082142656,72038,1
5c72675b6593b748ed3bce587c2baf4b,40448,4096,6.6317658769508,40240,1
77e290632bc45f9743a0e8c1ce90023a,1123328,4096,6.601435082361688,1122964,1
1e902192bdb0156f57c2bc86d38da399,2328576,4096,6.5370029828862215,2328184,1
2ff40945a2f39b0981d1833c6bbc6d5c,33792,4096,6.3402233573772095,33512,1
26ff36861cdd16e69e147045d0d3ccf1,23040,4096,6.433100348280963,22738,1
09035ed31c97b4a80b34cb100d756d90,28160,4096,6.508529563136933,28078,1
877a7f3560125ef6c224ac87b2a51104,286720,4096,6.585726496667122,286359,1
1b8dc404a50add1423853cdf3962b31a,22016,4096,6.455427102498847,21638,1
09e73d7c054ea82d6b8f012fcf3a88bd,49152,4096,6.639223731741879,48887,1
fd5412b7c31c62fc60dbd7aee652cb24,59392,4096,6.629719900654937,58942,1
e8970128fac8e5c894c73dc8c2725440,286720,4096,6.585726496667122,286359,1
ccd0947d3b77fe9de30d9a6e82283194,2464256,4096,6.348368563606804,2464132,1
f087484374ad39b11275a2e08e14d26f,23040,4096,6.433100348280963,22738,1
9639900e08e949194a79433a602de36b,262144,4096,6.6381415823241126,261943,1
5597264bc3fbf13b513d73654f83dba8,46080,4096,6.637260900381618,45847,1
61722311657e209042e8f0e7c531c096,92672,4096,6.429301578666736,92214,1
e4ae89dbc38d5988481accd3cb0f7871,38400,4096,6.172953267841404,38180,1
eb5f0541ba83931fe5c8505115aeb7f9,443392,4096,6.529623585758912,442984,1
4af268f26fbb67c9a6f35eb9ee28993d,286720,4096,6.585726496667122,286359,1
8d5226e65b333ab41a7d58dfb50b0321,23552,4096,6.417698236857407,23130,1
d9e4b76879cc3e6fdfb4bfed66e8cadf,1399296,4096,4.071794189939266,1398821,1
42c09c932f7945fc5b93053a60623e7b,8016384,8192,6.6472635065496535,8016052,1
1561a268ed0ee364b9224f7fb44f582e,262144,4096,6.6381415823241126,261943,1
0d3f96c5ee06d9758fc6296d6c749fa5,34304,4096,6.320526182100589,33864,1
4c79912abfcc3425530f69c6502880a7,643072,4096,6.3167692013364825,642692,1
e42e41b7c819292a063c3bf6ff8cf178,3778560,4096,6.585973482519491,3778076,1
bcd685e2a1fb5df9b8a566ffe571afce,286720,4096,6.585726496667122,286359,1
0b800b341620be906c4db9e167653699,28160,4096,6.508529563136933,28078,1
04659a685ab605681dedb3ea49ffe066,262144,4096,6.6381415823241126,261943,1
bae80a7a84322ce7cfb8b5a121d06ed0,23552,4096,6.417698236857407,23130,1
0a130637c0a6de910ed32d475954f06a,50688,4096,6.635914526252713,50487,1
36d0dc52278fc8437ca41d0276c80e3b,160768,4096,6.650914783983502,160300,1
e50a6b09405ecfd0498504c9f6aa6d06,443392,4096,6.529623585758912,442984,1
0c7b47796da22416740596f6d697f338,262144,4096,6.6381415823241126,261943,1
a58b5c4443aff75125a715a021b70b65,262144,4096,6.6381415823241126,261943,1
a2719f4e233678dd7b15b88d9d926f4b,443392,4096,6.529623585758912,442984,1
0aea3100fb39ae129837e2f9deacd221,262144,4096,6.6381415823241126,261943,1
3f24bd63f9eca7874d028ce33827d707,683008,4096,7.736579186524695,682943,1
23f38ca8b47007fcf23b209063fb46aa,262144,4096,6.6381415823241126,261943,1
5b1955dc21e4d622b63adf9180f0581f,286720,4096,6.585726496667122,286359,1
70a2e2e16d366581f8d344b30e1503d8,109568,4096,4.578899143721882,109132,1
07825e4517d41410e61237bc362ca1b3,443392,4096,6.529623585758912,442984,1
2a47a1ae40c432bf6a18049d535ea7a9,114176,4096,6.710525331739983,113994,1
7352340f8d80b7dd03ad894440632070,1185792,4096,6.482025356808684,1185509,1
06fa05289f4543c0ef16fb0d8623da90,79872,4096,5.976111643055457,79382,1
4fb0220188ccacf7b86758414b80bcca,4193280,4096,6.579609521580973,4192852,1
c04390afd64bf25fc97cbbb7287b8161,443392,4096,6.529623585758912,442984,1
f8ff596b8b6be19b7f277e03dfdcd4fa,443392,4096,6.529623585758912,442984,1
c70a7c09c326a58db0e9bdfc8d41660a,443392,4096,6.529623585758912,442984,1
a564f6af47691ff3f1cb512e09f3222c,62464,4096,6.375213504051549,62020,1
8b191a7eb973eefb9deff4edd5399641,770048,4096,6.561687959048671,766582,1
7fceff6debd8f6aad880f50da1001fc6,47104,4096,6.629243277828401,47015,1
2f1c3f53d253f9705ea8f327c2635408,103424,4096,6.239168157199892,102948,1
c49902c175154630349cc10a9eda0363,150528,4096,6.619852355362292,150227,1
d1cde7821c33f1b0621ea0b7426d84e6,896000,4096,7.4047381957075356,895741,1
0c35a63bb83b5df85ceedd597f3a0036,114176,4096,6.710525331739983,113994,1
abaa0f784d64c2c5004a3536e90377d6,443392,4096,6.529623585758912,442984,1
8cb168a1af87b237a9e9f1153d59ddf6,1121792,4096,6.163306309655389,1121384,1
49578b2c900d9cff13604ec45ef266e4,4005376,4096,6.582289516973628,4005256,1
648dbb4c7abf0da026091277538b10c5,286720,4096,6.585726496667122,286359,1
20212217e93cb0c8bee7ca3f78567a92,70144,4096,6.561382014770633,69679,1
b0d989ccda44a381c06650290c3c437e,262144,4096,6.6381415823241126,261943,1
6f9b25c104f54d0cd8bf7b846e71af82,286720,4096,6.585726496667122,286359,1
92a98d0dea789bbbf9711175ea981e5b,62464,4096,3.6760233459763394,62142,1
69e4d98a30c3ade8fa24c92dd93a26ea,369152,4096,6.608107654954144,368804,1
9d2f0376c0de232f8a41e2b3e0b12bed,262144,4096,6.6381415823241126,261943,1
24665bd812a36f70a970eeb5d427e9c3,387072,4096,6.526559555020674,386575,1
d5db5265e393bf3076058720d4c84ba4,262144,4096,6.6381415823241126,261943,1
8352b6f898a1a668a44e8fd9e8e5d085,4241920,4096,6.572945290587096,4241492,1
bc0b992da52d488c679828f0f44adfdc,45568,4096,6.679727683264347,45271,1
08f3c76b907de3d5d75e816b2fd3e268,937984,4096,6.622346047861808,934700,1
a32a382b8a5a906e03a83b4f3e5b7a9b,51712,4096,6.611198890587406,51549,0
5b51d65972a349f90a86984c26b12b30,28672,4096,6.497884651859418,28432,0
ca66c2f1ddaca8a4e682917a9b833e86,24064,4096,6.372287631395405,23824,0
ceb8cc125478fad641daa4e04e9b2f19,1269248,4096,6.3639030908833005,1268896,0
7968e64283f1cd3aa29864dc6a69c6dc,32256,4096,6.261563800422088,32252,0
32297bb17e6ec700d0fc869f9acaf561,18944,4096,6.426764006091218,18710,0
3b4043f7cce003592967b95ad1601a05,429568,4096,6.375180317941124,429147,0
f108600edf46d7c20f6acc522aeba6df,790528,4096,6.054359765050644,790052,0
d9cb5c18ad2ed80a09f53c7e2e7356c4,5120,4096,5.671426812264423,4840,0
711be6337cb78a948f04759a0bd210ce,136704,4096,6.5952927531848164,136532,0
6de26f67ceb1e3303b889489010f4c3f,28672,4096,6.497884651859418,28432,0
add6b18c844366b54a97e92549b3c0dc,415232,4096,6.269253999577804,415204,0
c2ef686098ddabd5851e6bca2f8620c2,18944,4096,6.704828417763031,18628,0
316de5eae273187a16e57f2931296079,12288,4096,6.261389419316652,12134,0
ae35814c93c948c16c56de9b93a7636b,270336,4096,6.487768105916978,267006,0
223d7689bbf3fbf0dc2ead33ad704689,28672,4096,6.497884651859418,28432,0
5b67b5e5605678160747255725ce52b2,5632,4096,5.578242631313236,5144,0
d1ab72db2bedd2f255d35da3da0d4b16,95744,4096,6.344437157847568,95612,0
a8e1939acb1f4602ab99f4626855dbb4,1695744,4096,6.511289973178776,1695360,0
52e343db8f9cbf433f76680d56e002dc,29184,4096,6.471418342806912,29166,0
0da6a786018d3e267de65f2532f7a1e0,28672,4096,6.497884651859418,28432,0
ce74a819e7069f1846e3661cb0192913,28672,4096,6.497884651859418,28432,0
022fee1488e6a0d06bc5882b998663f3,2041344,4096,6.109536030339742,2040980,0
0f75b8c47003f47b7358c7840fa3883c,64512,4096,6.2882922803562895,64244,0
2bf84985de59544a0460bb33f804da3a,13824,4096,6.144905964878108,13450,0
37e31a84967f6e5135ff0cfd10bfe487,14848,4096,6.309422257049119,14684,0
4542ded3177f52cf075565987885eb0d,33280,4096,6.197791347590637,33204,0
4fb491ac8d46aaf22ba8bc5c73dabef7,232960,4096,6.366876078846043,232809,0
e6420d1d855fbac96dfe038f014428e4,28672,4096,6.497884651859418,28432,0
3d8a7a97ea954dd4fe66279df2b445e0,1950720,4096,6.6501954748649075,1950553,0
e60c429021a5dd744a339c035e24f644,23552,4096,6.18497760263409,23334,0
d378bffb70923139d6a4f546864aa61c,43008,4096,6.2817181227116325,42636,0
8344fd4fce927880aa1aa7681d4927e5,18432,4096,6.2981841821259215,18332,0
b2b69786120ca206040dc1f196f77b42,20480,4096,6.40315175677044,20118,0
302566218f78bb35439df31b54685ad0,25088,4096,6.469682611730481,24782,0
b0f4c5ddb7ec0dd66960ba697be153e0,28672,4096,6.497884651859418,28432,0
332f1f851fe2e705e400b1dd6f21be6b,36864,4096,6.587315492961707,36800,0
7b52cb9aa4136dcc77450ea9835c0b65,28672,4096,6.497884651859418,28432,0
71b230550849ad652f4075c429ecc8fb,3584,4096,5.471593211368013,3188,0
77201c4e4d7e3998de31e04fb80d97d8,28672,4096,6.497884651859418,28432,0
f153059cf85f706a03460da099b4b132,24872448,4096,6.291822582154995,24871976,0
15b9ec6262e5bc4c1c095a12bd29be3e,28672,4096,6.497884651859418,28432,0
85ab7dc762391bca95ddd9db29bfccb0,1698304,4096,6.537396643677352,1698017,0
3b40d3a61aa8c21b88ae57c58ab3122e,966144,4096,6.465741320175991,965968,0
1cfc7c069d5b03a9ba8aabbd7cf320f1,28672,4096,6.497884651859418,28432,0
622d95520182f6d3d05310d5810ca8b3,299008,4096,6.3211900212957195,298774,0
0327301655f2e1c6bdbd4536a3349216,28672,4096,6.497884651859418,28432,0
c83675704dd4859afc83df3e1aa515b9,47104,4096,6.620829133808463,47091,0
6e0c807fda3896691a6e1cdd064c3ecc,274432,4096,6.691550237190119,272090,0
21e01fd4147ea1b952e4cd9928b879b8,102912,4096,6.329040975116307,102732,0
003f406772f394035a3caf6417197ca7,3072,4096,5.716565111644876,3048,0
cc9a15d1096c9d0f74b80a443b308809,111104,4096,6.394937151566106,110720,0
657fa0774a9110e7a2b1df370ec1a927,28672,4096,6.497884651859418,28432,0
8d3ef80b0684c7d42ce3dc20c083cd48,5632,4096,5.6751285035929415,5312,0
3dd0ad0c6e5cfaf4685197a9c6ed0de7,10752,4096,6.442368561498166,10475,0
c8f9103e3e91dd788224da15906acd46,28160,4096,6.318992861219554,28012,0
075323e77815ee8bcc7854ce23955a15,35840,4096,6.305845282450972,35752,0
7b6b4aa274fb7f7ece83f3e360663aa1,466944,4096,6.655914168040378,466644,0
e32f648915d3c7b37c5f4ada73143487,94208,4096,6.548785603100884,93043,0
ecd48f8ab7b3718110affea21ce20f38,6144,4096,5.875489301659168,5860,0
608c58241918a7bf952ec094e0986ff8,94208,8192,6.004822469519459,93604,0
0b2ec965cee44e5bf3030bd1a61214f8,1643008,4096,6.647946842646884,1642908,0
adc7ad3c261d2753cb7a2fe73a66c210,13824,4096,6.400923045383874,13412,0
7a315871566161a76a5cbbb31a38c52e,1570304,4096,6.514986564214616,1569966,0
0178875608d72fe44775793331f31718,81920,4096,6.630415997802293,80598,0
c48df234ae4338374d729c2d2b6171c8,4608,4096,5.762889907731463,4142,0
0502f9479fffda095bee88c8ca7f0204,284160,4096,6.7148215303336,284136,0
bb4aeef7fb6da85cb9891505bed77448,7691264,4096,6.452042104616272,7690876,0
7b5d36a3009c11a9b70bda1ad98190b4,441344,4096,6.531486751919501,440876,0
a65a266b17ce74bd106e845af890b483,94208,4096,6.538409476409665,90462,0
cea119c323082026583901452b14c30e,88064,4096,6.633410293634987,87904,0
f451d177c40f87b1da0d9422c08311d3,28672,4096,6.497884651859418,28432,0
b77f54831ea0082743a00d7ce7be798b,28672,4096,6.497884651859418,28432,0
c81169fc0775639be2d328462644ff34,4096,4096,3.6897125992130864,2076,0
6979904d30d8fc0f1776eaa61bef12b8,90112,4096,6.370065929954437,89811,0
df2f8375a2280315dac705d0377ef2af,840704,4096,6.773746967940959,840602,0
7718f675bd31f6532021bcee54fac97b,12288,8192,5.0786143087061175,10772,0
b4d694d801b185ef5c742752e7368718,10752,4096,6.102787399826281,10430,0
df3f24f1a6bb661593e8e2ea6f7a786a,14336,4096,6.46626069470317,13984,0
7b94243c3a7f33222111f47fcf395188,28672,4096,6.497884651859418,28432,0
9b775917738cc7e000fb6104c1fae7ec,28672,4096,6.497884651859418,28432,0
8c545f6f1ba83c15b8b02ee4aa62ff11,59392,4096,7.054930918002462,58968,0
cd2d703e459435a715a6b83c812ae84d,1267200,4096,6.5345012366648785,1267090,0
f8e88af728d094497185f40798d0f084,45056,4096,6.686549285574087,44746,0
23630fd81df912a5254d47b9a022b10d,218624,4096,6.2021213470830086,218264,0
9934e584162d1e5951a0f39667889df3,28672,4096,6.497884651859418,28432,0
a7dc47dbbe3c0384ba719dc4188afa7e,122880,4096,6.5884044715661405,122859,0
785c8476ed2a719b1cdd8a07e018bd50,915456,4096,6.090768764305038,915220,0
c9a8db6b06e4174c3b1855bb3fe064ba,651776,4096,6.63339265846855,651626,0
23259eed5780c1b2a9252dfcbaa0cb8e,81920,4096,6.5851187766294075,79686,0
1707b149c4d1000242321167eec80eed,98304,4096,6.589233027987535,95188,0
06b4d6c7b3444981a4856bbd17cf27b9,452608,4096,6.714529675013763,452560,0
7c8b39d76a3b86d69ba8d6bea68d0dfd,347648,4096,5.785007179825633,347536,0
7923bd4c45291be19db81d93049aae68,7680,4096,6.3394547328536435,7648,0
12e8d1d2f8c3c7df6e2c8ed37217b5de,77312,4096,6.223571264391565,76906,0
0d2ab02c993ea29a1989b442bf7150c7,20480,4096,6.426251314959625,20034,0
5feab868caedbbd1b7a145ca8261e4aa,248320,4096,6.350289538129648,248176,0
f0ce586aeaf318bddd443651a2e672e7,149504,4096,6.495141877527747,149120,0
2d2e4fd9a96a6638a6592ecf0a3bc846,28672,4096,6.497884651859418,28432,0
a8546eed414a7d9df90aa1f0bcc6db9e,28672,4096,6.497884651859418,28432,0
5071a0d2ba82031c2e72799e6c6df691,434176,4096,6.300480754443776,433520,0
18f02c555fbc9885df9db77754d6bb9b,20992,4096,6.428750332406628,20548,0
9600d4ff16bd7e21b1a4f534a2327849,47616,4096,6.464157889869418,47210,0
3101c183ba62870e94782c7d31564e72,803840,4096,6.125991522261387,803720,0
38eb7c88772427d2117fd60ba0ea57cd,4096,4096,5.765615704295483,3948,0
dff0ed00406647782761e8824a5f38f5,27136,4096,6.349944828029907,26874,0
22de9dff5565b00f230eac0c635daeb7,209920,4096,6.453278048840299,209416,0
60534e6ffcfee1d006fb7f56c35bd709,217088,4096,6.633619291795519,216025,0
ef162817c730db9355f6c28f2445d206,12288,4096,6.077483299157765,11808,0
67db2476f1e9e962ca343f799b669225,119808,4096,6.6267120518393465,119420,0
acb074e5c4fe60368af20d17f65c8fad,204288,4096,6.722667711218506,203826,0
1090f44f12402baad7398630f48e79c8,6144,4096,6.090327609242054,5768,0
6e51234733dec1e25f2fc3245aea3d7c,12288,4096,6.3440352901354995,11928,0
d24bff18f8bdf2356f93f458a12c65e3,38912,4096,6.2121684137365225,38440,0
cfbd8d062e9baa98737a0260996f48c6,2421248,4096,6.113952577634389,2421212,0
7bd932ffa2e9b359cb0544615973d149,16384,4096,6.4283377075592645,16162,0
b8cc9da92cfd359b75ea969b454f5a68,3584,4096,6.083691193940673,3426,0
7b973145f7e1b59330ca4dd1f86b3d55,814080,4096,6.404287817745192,814014,0
4a6706f2441c89baf2fbf4e1e9b74206,1113600,4096,6.554508629480418,1113173,0
818dbc9026fdb4a519a4b74a30a7f485,23040,4096,6.168043841441256,22979,0
082ed4a73761682f897ea1d7f4529f69,32256,4096,6.2811084707464735,31920,0
7bddf055886af5c80d651bfc591dd845,28672,4096,6.497884651859418,28432,0
0b7e7bc7598abe9cfdc594e17e795cf0,28672,4096,6.497884651859418,28432,0
1ddddb36dcaf70112e870c4aed380bd3,28672,4096,6.497884651859418,28432,0
4ca3358f33bc931b95fbecb73b22f752,28672,4096,6.497884651859418,28432,0
40b85022b0bfc1942564d4f2d3c002f1,2198016,4096,6.652484765424777,2197517,0
74db62f95ab558326cc79e4001726832,28672,4096,6.497884651859418,28432,0
15cf85c3d904a7d8650164b0b831a318,18944,4096,6.120902705139903,18494,0
629369c393ed40c8d3fa67dd27ec98fd,112640,4096,6.279423609205291,112400,0
bdaaac3fa3f6796825a51ef1c0e5b3fd,2247168,4096,6.598921678319352,2247161,0
6042433b46848532350cf628a1704c95,6656,4096,5.803746140562732,6244,0
eb7270b09fd0c019b9f45d75fd8a9790,24576,4096,6.434685972224589,23970,0
805a429d05615fb82b4d1d15ed08f6c1,1555968,4096,6.56401023893573,1555486,0
ab9e59f5b2c7b0dc08698fd4264f9da9,25088,4096,6.248865684807122,24730,0
fe970a8fb7fa496821e480de37bf09fc,100864,4096,6.555980674097007,100660,0
76613d55011fa28a4fb2bc3796dff1a9,90112,4096,6.68164383674499,90006,0
e91b86766137a96b110579fd0375140f,20480,8192,4.708717212554517,18484,0
fa8e345fc3b92d45e95a2d0fd54b2d9b,28672,4096,6.497884651859418,28432,0
e44e187d08fe5c725eeab00cc30d7ec6,50688,4096,6.4038769531515705,50427,0
8c74dbdf501e081cc56bfe41fa8b17ae,51200,4096,5.901171206230442,50832,0
88d9059e999e437ee43a75d50c669134,2823168,4096,6.3132939236043875,2822852,0
25a904a73a9c6548c39351f3bbfac641,28672,4096,6.497884651859418,28432,0
5dfc3d13888fd111839507dc7763cab0,33792,4096,6.18509915651058,33700,0
60b305209feb97fe7596c8756cbf5baf,11776,4096,5.905714688550551,11756,0
3c62525b37a422cbc8bdfa8229f11c40,5120,4096,5.732416046610178,4840,0
2c8ad55842f16f96e0c054cb108be1f9,28672,4096,6.497884651859418,28432,0
b6201d0f8541a4f7d968d4bd2423b3f3,609280,4096,6.5310123208809925,609014,0
278edbd499374bf73621f8c1f969d894,40960,8192,5.294196476763774,38884,0
a31f71d7781a95f1812ce9280dadb1f2,146432,4096,6.6499938086799695,146072,0
e5539b991f3f9e287ccb70085fcba618,105984,4096,5.949026936268853,105956,0
4275d645a5082886c0009a72bdbe3a5a,20992,4096,5.93456609839968,20784,0
b3d2770aafb694a4c2ef911bf36c40db,3584,4096,6.0604029708996645,3506,0
e178a1bd78441e08aca10f6af4b88f6e,247808,4096,5.132808187922608,247428,0
6afbddbf839e6fdbb9fa8da48136dca3,3874816,4096,6.37568061544171,3874660,0
b26df6199741f82003d0c4a75582101a,28672,4096,6.497884651859418,28432,0
4c0ad96f8521f7d46522c1ed61dfa95a,69632,4096,6.102319313538812,69352,0
bac812641de6f78289c2b881c67f0a09,73728,4096,6.117584355213232,73260,0
1c11a232d4a56cc65c8fc9d91981e4fd,342016,4096,6.343881463246012,341608,0
8944795df18735f3f08e04ecce17a8a6,156160,4096,6.425672908284388,155910,0
46c4c09a06041668b813cf6fd83a4770,28672,4096,6.497884651859418,28432,0
cff4037fdce24af9d2c6f03b749c55f6,26112,4096,6.439070283999263,25615,0
9291d0849c8159ca817341a636fc2e40,20480,4096,6.403493269928773,20320,0
9b364212dabce021604a6908087f9e7b,125440,4096,6.638601366850756,126976,0
49a6b6e597d999d763ef13fea3454eec,564224,4096,6.280126107878897,563982,0
7bf2b91d4f9b26409974a93e63e5e895,15872,4096,6.287358795082223,15606,0
a935d9085261b933c138a15b1f61c1a9,24576,4096,6.236085727962909,22832,0
f544a729b71fbb03c334aac34fc93cfb,28672,4096,6.497884651859418,28432,0
3e122e753cd94f004797b3b4dddba96a,2388480,4096,6.584625649175575,2388074,0
a0cc468a5906502aec3923ad986677da,28672,4096,6.497884651859418,28432,0
01061d1982f34394e39cde33153c19f4,44032,4096,6.475127909898324,43802,0
7fa29257bfb505305548d7d99e6f5748,86016,4096,6.630154128209448,84382,0
